name,url,id,cb_rank,about,industries,operating_status,social_media_links,founded_date,num_employees,country_code,website,location
ArtistVerified,https://www.crunchbase.com/organization/artistverified,artistverified,330462,A better space for music artists and fans to engage.,"[{""id"":""blockchain"",""value"":""Blockchain""},{""id"":""desktop-apps"",""value"":""Desktop Apps""},{""id"":""mobile-apps"",""value"":""Mobile Apps""},{""id"":""music"",""value"":""Music""},{""id"":""paas"",""value"":""PaaS""},{""id"":""software"",""value"":""Software""},{""id"":""web3-34b4"",""value"":""Web3""}]",active,"[""https://www.facebook.com/artistverified"",""https://www.linkedin.com/company/artistverified/"",""https://twitter.com/@ArtistVFD""]",2022-05-01,1-10,US,https://artistverified.com,"[{""name"":""New York"",""permalink"":""new-york-new-york""},{""name"":""New York"",""permalink"":""new-york-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Corsa Security,https://www.crunchbase.com/organization/corsa-technology,corsa-technology,41531,Corsa helps large enterprises scale their network security so they can inspect encrypted traffic for 100% SSL visibility.,"[{""id"":""cloud-security-db34"",""value"":""Cloud Security""},{""id"":""network-security"",""value"":""Network Security""},{""id"":""security-4c60"",""value"":""Security""}]",active,"[""https://www.linkedin.com/company/corsasecurity"",""https://twitter.com/corsasecurity""]",2011-01-01,11-50,CA,https://www.corsa.com,"[{""name"":""Ottawa"",""permalink"":""ottawa-ontario""},{""name"":""Ontario"",""permalink"":""ontario-canada""},{""name"":""Canada"",""permalink"":""canada""},{""name"":""North America"",""permalink"":""north-america""}]"
TransferGo,https://www.crunchbase.com/organization/transfergo,transfergo,3376,TransferGo offers international money transfers for both migrant workers & businesses using their digital account-to-account business model.,"[{""id"":""b2b"",""value"":""B2B""},{""id"":""business-intelligence"",""value"":""Business Intelligence""},{""id"":""financial-services"",""value"":""Financial Services""},{""id"":""fintech-e067"",""value"":""FinTech""},{""id"":""payments"",""value"":""Payments""}]",active,"[""http://www.facebook.com/TransferGo"",""https://www.linkedin.com/company/2490314"",""http://twitter.com/transfergo""]",2012-01-18,251-500,GB,http://www.transfergo.com,"[{""name"":""London"",""permalink"":""london-england""},{""name"":""England"",""permalink"":""england-united-kingdom""},{""name"":""United Kingdom"",""permalink"":""united-kingdom""},{""name"":""Europe"",""permalink"":""europe""}]"
Circles,https://www.crunchbase.com/organization/circles-inc,circles-inc,910103,Social Media Ecosystem,"[{""id"":""private-social-networking"",""value"":""Private Social Networking""},{""id"":""social-media"",""value"":""Social Media""},{""id"":""social-network-714d"",""value"":""Social Network""}]",active,nan,2019-01-01,1-10,CH,https://circles.mobi/,"[{""name"":""Geneva"",""permalink"":""geneva-geneve""},{""name"":""Geneve"",""permalink"":""geneve-switzerland""},{""name"":""Switzerland"",""permalink"":""switzerland""},{""name"":""Europe"",""permalink"":""europe""}]"
Pillar College,https://www.crunchbase.com/organization/pillar-college,pillar-college,2015595,Pillar College Pillar College is rooted in and committed to Christian faith and love.,"[{""id"":""education"",""value"":""Education""},{""id"":""higher-education"",""value"":""Higher Education""}]",active,"[""https://www.linkedin.com/school/pillarcollege/""]",1908-01-01,101-250,US,https://pillar.edu/,"[{""name"":""Newark"",""permalink"":""newark-new-jersey""},{""name"":""New Jersey"",""permalink"":""new-jersey-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
HiLabs,https://www.crunchbase.com/organization/hilabs,hilabs,12646,HiLabs is a Data Analytics Platform.,"[{""id"":""analytics"",""value"":""Analytics""},{""id"":""artificial-intelligence"",""value"":""Artificial Intelligence (AI)""},{""id"":""big-data"",""value"":""Big Data""},{""id"":""crm"",""value"":""CRM""},{""id"":""health-care"",""value"":""Health Care""},{""id"":""information-technology-dbca"",""value"":""Information Technology""}]",active,"[""https://www.linkedin.com/company/hilabsinc""]",2014-01-01,101-250,US,http://www.hilabs.com/,"[{""name"":""Olney"",""permalink"":""olney-maryland""},{""name"":""Maryland"",""permalink"":""maryland-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Atfinity: Software for KYC/KYB/AML and client onboardings,https://www.crunchbase.com/organization/atfinity,atfinity,312989,"Process orchestration for client onboardings, KYC/KYB/AML and loan origination based on a powerful no-code rule engine","[{""id"":""financial-services"",""value"":""Financial Services""},{""id"":""information-technology-dbca"",""value"":""Information Technology""},{""id"":""venture-capital-b37d"",""value"":""Venture Capital""}]",active,"[""https://www.linkedin.com/company/10375718/""]",2016-02-29,11-50,CH,http://www.atfinity.swiss,"[{""name"":""Zürich"",""permalink"":""zürich-zurich""},{""name"":""Zurich"",""permalink"":""zurich-switzerland""},{""name"":""Switzerland"",""permalink"":""switzerland""},{""name"":""Europe"",""permalink"":""europe""}]"
Software Group,https://www.crunchbase.com/organization/software-group,software-group,38919,Software Group is a global technology company specialized in digital banking and integration solutions for the financial sector.,"[{""id"":""banking"",""value"":""Banking""},{""id"":""financial-services"",""value"":""Financial Services""},{""id"":""fintech-e067"",""value"":""FinTech""},{""id"":""software"",""value"":""Software""}]",active,"[""https://www.facebook.com/SoftwareGroupBg"",""https://www.linkedin.com/company/software-group-bg-ltd/"",""https://twitter.com/softwaregroupbg""]",2009-01-01,251-500,BG,https://www.softwaregroup.com/,"[{""name"":""Sofia"",""permalink"":""sofia-grad-sofiya""},{""name"":""Grad Sofiya"",""permalink"":""grad-sofiya-bulgaria""},{""name"":""Bulgaria"",""permalink"":""bulgaria""},{""name"":""Europe"",""permalink"":""europe""}]"
CCL Industries,https://www.crunchbase.com/organization/ccl-industries-inc,ccl-industries-inc,295888,CCL is the largest label company in the world and provides innovative solutions.,"[{""id"":""automotive"",""value"":""Automotive""},{""id"":""consumer-goods"",""value"":""Consumer Goods""},{""id"":""food-and-beverage"",""value"":""Food and Beverage""},{""id"":""health-care"",""value"":""Health Care""},{""id"":""manufacturing"",""value"":""Manufacturing""},{""id"":""packaging-services"",""value"":""Packaging Services""}]",active,"[""https://www.facebook.com/CCL-Label-103019686471829/home"",""https://www.linkedin.com/company/ccl-industries""]",1951-01-01,10001+,CA,http://www.cclind.com/,"[{""name"":""Toronto"",""permalink"":""toronto-ontario""},{""name"":""Ontario"",""permalink"":""ontario-canada""},{""name"":""Canada"",""permalink"":""canada""},{""name"":""North America"",""permalink"":""north-america""}]"
OneTrust,https://www.crunchbase.com/organization/onetrust,onetrust,991,OneTrust is a Software company firm that offers a platform for companies to manage responsible use of data and AI,"[{""id"":""compliance-da6d"",""value"":""Compliance""},{""id"":""cyber-security"",""value"":""Cyber Security""},{""id"":""data-governance"",""value"":""Data Governance""},{""id"":""information-technology-dbca"",""value"":""Information Technology""},{""id"":""software"",""value"":""Software""}]",active,"[""https://www.facebook.com/officialonetrust"",""https://www.linkedin.com/company/onetrust"",""https://x.com/OneTrust""]",2016-01-01,1001-5000,US,https://www.onetrust.com/,"[{""name"":""Atlanta"",""permalink"":""atlanta-georgia""},{""name"":""Georgia"",""permalink"":""georgia-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
"California State University, Chico",https://www.crunchbase.com/organization/california-state-university-chico,california-state-university-chico,2811,"Chico State is a public school that was founded in 1887, making it the second oldest CSU campus in the state.","[{""id"":""continuing-education"",""value"":""Continuing Education""},{""id"":""education"",""value"":""Education""},{""id"":""higher-education"",""value"":""Higher Education""}]",active,"[""https://www.facebook.com/CaliforniaStateUniversityChico/"",""https://www.linkedin.com/school/california-state-university-chico/"",""https://twitter.com/ChicoState""]",1887-01-01,nan,US,https://www.csuchico.edu/,"[{""name"":""Chico"",""permalink"":""chico-california""},{""name"":""California"",""permalink"":""california-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Lenny Credit,https://www.crunchbase.com/organization/lenny,lenny,94401,Lenny Credit is a millennial focused mobile-first micro lending platform.,"[{""id"":""finance"",""value"":""Finance""},{""id"":""financial-services"",""value"":""Financial Services""},{""id"":""lending"",""value"":""Lending""}]",closed,"[""https://www.facebook.com/joinlenny/timeline"",""https://www.linkedin.com/company/6789332?trk=prof-exp-company-name"",""https://twitter.com/getlenny""]",2015-01-01,1-10,US,https://lennycredit.com,"[{""name"":""Santa Monica"",""permalink"":""santa-monica-california""},{""name"":""California"",""permalink"":""california-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
datavest,https://www.crunchbase.com/organization/datavest,datavest,175467,Datavest provides you with the ability to turn your personal data into a personal asset and passive income.,"[{""id"":""big-data"",""value"":""Big Data""},{""id"":""blockchain"",""value"":""Blockchain""},{""id"":""financial-services"",""value"":""Financial Services""},{""id"":""software"",""value"":""Software""},{""id"":""wealth-management"",""value"":""Wealth Management""}]",active,"[""https://www.linkedin.com/company/datavest/""]",2017-01-01,11-50,US,http://datavest.org,"[{""name"":""Pasadena"",""permalink"":""pasadena-california""},{""name"":""California"",""permalink"":""california-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Chilton Capital Management LLC,https://www.crunchbase.com/organization/chilton-capital-management-llc,chilton-capital-management-llc,691891,Chilton Capital Management LLC is an employee-owned Registered Investment Advisor (RIA) and Texas-chartered trust company based in Houston.,"[{""id"":""financial-services"",""value"":""Financial Services""}]",active,"[""https://www.linkedin.com/company/chilton-capital-management"",""https://www.twitter.com/chiltoncapital""]",1996-01-01,11-50,US,http://www.chiltoncapital.com,"[{""name"":""Houston"",""permalink"":""houston-texas""},{""name"":""Texas"",""permalink"":""texas-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
SymphonyAI Sensa,https://www.crunchbase.com/organization/ayasdi,ayasdi,58358,Empowering financial institutions with future-proof financial crime detection.,"[{""id"":""analytics"",""value"":""Analytics""},{""id"":""artificial-intelligence"",""value"":""Artificial Intelligence (AI)""},{""id"":""finance"",""value"":""Finance""},{""id"":""financial-services"",""value"":""Financial Services""},{""id"":""fintech-e067"",""value"":""FinTech""},{""id"":""machine-learning"",""value"":""Machine Learning""}]",closed,"[""http://www.linkedin.com/company/symphonysensa"",""http://twitter.com/Sensa_AI""]",2008-01-01,51-100,US,http://www.symphonysensa.com,"[{""name"":""Palo Alto"",""permalink"":""palo-alto-california""},{""name"":""California"",""permalink"":""california-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Founders Equity Partners,https://www.crunchbase.com/organization/founders-equity-partners,founders-equity-partners,111868,"FEP is a venture secondary firm that provides structured and flexible liquidity solutions for founders, employees, and early investors.",nan,active,"[""https://www.linkedin.com/company/founders-equity-partners"",""https://www.twitter.com/fepfund""]",2015-01-01,1-10,US,http://www.fepfund.com/,"[{""name"":""Palo Alto"",""permalink"":""palo-alto-california""},{""name"":""California"",""permalink"":""california-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Partager,https://www.crunchbase.com/organization/partager-aerospace,partager-aerospace,55534,"Partager specializes as an intellectual property (IP), manufacturing, engineering and licensor.","[{""id"":""aerospace-8a20"",""value"":""Aerospace""},{""id"":""intellectual-property"",""value"":""Intellectual Property""},{""id"":""manufacturing"",""value"":""Manufacturing""},{""id"":""space-travel-b590"",""value"":""Space Travel""}]",active,"[""https://www.facebook.com/partageraerospace"",""https://www.linkedin.com/company/partager-aerospace"",""https://twitter.com/partageraero""]",2023-01-01,11-50,US,http://www.partageraerospace.com/,"[{""name"":""Long Beach"",""permalink"":""long-beach-california""},{""name"":""California"",""permalink"":""california-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
